Unnamed: 0,LISTA DE PREÇOS - REF: 01/23,Unnamed: 1,Unnamed: 2
Linha:,GAXETA E RASPADOR
Código,Descrição UN,Preço Unitário R$% IPI,
7613PM,"GAXETA  AG 4  32,00 X 42,00 X 7,30  POLYMAX ""16,790 "
7616PM,"GAXETA  AG 4  45,00 X 60,00 X 10,00  POLYMAX ""30,043 "
7617PM,"RASP. TIPO RP-25  45,00 X 53,00 X 5,00  POLYMAX ""15,372 "
7619PM,"RASP. RP-25  20,00 X 26,00 X 4,00  POLYMAX ""10,244 "
7645PM,"GAXETA AG 4  55,00 X 70,00 X 11,50  POLYMAX ""52,410 "
7722PM,"GAXETA  AG 1 75,00 X 95,00 X 12,00  POLYMAX ""83,283 "
7807PM,"GAXETA  AG 1  90,00 X 105,00 X 10,00  POLYMAX ""81,890 "
7809PM,"GAXETA AG 4  100,00 X 115,00 X 13,00  POLYMAX ""120,989 "
7813PM,"GAXETA AG 4  100,00 X 115,00 X 10,00 POLYMAX ""97,572 "
7817PM,"GAXETA  AG 1  85,00 X 105,00 X 12,00  POLYMAX ""93,231 "
7840PM,"GAXETA  AG 4  75,00 X 83,00 X 8,00  POLYMAX ""44,606 "
7864PM,"GAXETA  AG 4  80,00 X 90,00 X 12,00  POLYMAX ""60,061 "
7879PM,"GAXETA AG 4  60,00 X 73,00 X 8,00  POLYMAX ""35,001 "
7958PM,"RASPADOR  RP-25  70,00 X 78,00 X 6,00  POLYMAX ""20,006 "
7963PM,"GAXETA  AG 4  70,00 X 82,00 X 8,70  POLYMAX ""46,784 "
7981PM,"GAXETA AG 5  22,00 X 28,00 X 4,50  POLYMAX ""17,283 "
8006PM,"GAX. AG 4  57,15 X 67,15 X 10,00  POLYMAX ""34,616 "
8007PM,"GAXETA  AG 4  76,20 X 86,20 X 10,00  POLYMAX ""53,373 "
8008PM,"GAXETA AG 4  95,25 X 105,25 X 10,00  POLYMAX ""86,039 "
8009PM,"RASP. RP-28  57,15 X 67,15 X 6,00/8,50 - POLYMAX ""17,648 "
8010PM,"RASP. RP-28  76,20 X 86,20 X 6,00/8,50  POLYMAX ""22,694 "
8011PM,"RASP. RP-28 95,25 X 105,25 X 6,00/8,50 - POLYMAX ""27,733 "
8029PM,"GAXETA  AG 4  71,00 X 82,00 X 10,00  POLYMAX ""57,757 "
8030PM,"RASP. RP-28  71,00 X 82,00 X 6,00/9,00  POLYMAX ""21,940 "
8053PM,"RASPADOR D  18,00 X 23,50 X 3,80  POLYMAX ""8,715 "
8054PM,"RASPADOR D MM  32,00 X 39,00 X 4,50  POLYMAX ""9,679 "
8055PM,"GAXETA  AG 1  18,00 X 26,00 X 8,00  POLYMAX ""14,519 "
8056PM,"GAXETA  AG 1 32,00 X 40,00 X 8,00  POLYMAX ""20,006 "
Linha: POLYMAX,
Código,Descrição UNPreço Unitário R$% IPI
8062PM,"GAXETA  AG 4  100,00 X 120,00 X 14,50  POLYMAX ""105,828 "
8092PM,"GAXETA  AG 1  110,00 X 125,00 X 9,00  POLYMAX ""114,091 "
8123PM,"GAXETA AG 4  59,00 X 69,00 X 10,00  POLYMAX ""34,848 "
8124PM,"GAXETA AG 4  77,70 X 87,70 X 10,00  POLYMAX ""47,914 "
8125PM,"GAXETA AG 4  96,30 X 106,30 X 10,00  POLYMAX ""60,983 "
8126PM,"RASP. RP-28  59,00 X 69,00 X 6,00/8,50  POLYMAX ""34,848 "
8127PM,"RASP. RP-28  77,70 X 87,70 X 6,00/8,50  POLYMAX ""47,914 "
8128PM,"RASP. RP-28  96,30 X 106,30 X 6,00/8,50  POLYMAX ""60,983 "
8201PM,"GAXETA AG 2  18,00 X 24,00 X 8,00  POLYMAX ""14,405 "
8220PM,"GAXETA  AG 4  75,00 X 90,00 X 10,00  POLYMAX ""56,178 "
8238PM,"GAXETA  AG16  110,00 X 130,00 X 10,00  POLYMAX ""84,984 "
8311PM,"GAXETA  AG 4  16,00 X 22,00 X 5,00 POLYMAX ""17,597 "
8331PM,"GAXETA AG 1  90,00 X 102,00 X 8,70  POLYMAX ""53,374 "
8336PM,"RASP. RP-25  35,00 X 47,00 X 5,00 POLYMAX ""14,405 "
8337PM,"GAXETA  AG 4  35,00 X 45,50 X 6,90  POLYMAX ""15,735 "
8400PM,"GAX. AG18 75X90X8,50 PMX C/ARR.ANTI-EXTRUSAO ""50,068 "
8411PM,"GAXETA  AG 1  40,00 X 60,00 X 12,00  POLYMAX ""46,150 "
8413PM,"GAXETA  AG 1 45,00 X 65,00 X 12,00  POLYMAX ""47,783 "
8438PM,"RASPADOR TIPO RP-25  40,00 X 48,00 X 6,00  POLYMAPXC""9,907 "
8457PM,"GAXETA  AG 2  50,00 X 60,00 X 5,00  POLYMAX ""17,208 "
8497PM,"GAXETA  AG 4  60,00 X 70,00 X 9,00  POLYMAX ""37,761 "
8507PM,"RASP.TIPO RP-25  40,00 X 48,60 X 5,30 POLYMAX ""11,874 "
8509PM,"RASP.TIPO RP-25 75,00 X 85,00 X 5,30/6,80 POLIMAX ""26,686 "
8511PM,"GAXETA AG 4. 18,00 X 26,00 X 8,00  POLYMAX ""14,519 "
8532PM,"GAXETA 63,50 X 75,00 X 8,30 POLYMAX ""30,170 "
9053PM,"GAX. AG13 75,00 X 90,00 X 13,00 - C/ARR.ANTI EXTRU""35,221 "
9082PM,"RASP. RP-25  20,00 X 26,00 X 5,10  POLYMAX ""10,244 "
9175PM,"RASP. TIPO RP-25  20,00 X 28,00 X 4,50/6,0 POLYMAX ""10,244 "
9177PM,"RASPADOR 75,00 X 85,00 X 6,0/8,0 - TIPO D POLYMAX""21,149 "
9318PM,"GAXETA  AG 2  13,00 X 22,00 X 7,00  POLYMAX ""7,387 "
940/959-11,"RASPADOR  28,50 X 35,60 X 2,64  POLYMAX ""9,463 "
9440PM,"GAXETA AG 1  112,00 X 128,00 X 10,00 POLIMAX ""84,328 "
9441PM,"GAXETA AG 1  90,00 X 103,00 X 9,00 POLIMAX ""45,596 "
9442PM,"GAXETA AG 1 46,00 X  56,00 X 6,00 POLIMAX ""27,936 "
9463PM,"GAXETA  AG 4  50,00 X 59,00 X 8,00  POLYMAX ""28,385 "
9622PM,"GAXETA AG 4  32,00 X 42,00 X 10,00 POLYMAX ""28,291 "
9859PM,"GAXETA  AG 1  55,00 X 65,00 X 6,00  POLYMAX ""34,896 "
9941PM,"GAXETA  AG 4  20,00 X 28,00 X 5,70  POLYMAX ""12,747 "
9989PM,"RASPADOR TIPO D 70,00 X 80,60 X 5,30  POLYMAX ""20,872 "
AX0086PM,"GAXETA  AG 1  80,00 X 92,00 X 8,70 POLYMAX ""38,318 "
AX0093PM,"GAXETA AG 1 110,00 X 125,00 X 10,90  POLYMAX ""125,252 "
AX0337PM,"GAXETA  AG 4  38,10 X 47,63 X 7,94  POLYMAX ""16,589 "
D-0875PM,RASPADOR  7/8 X 1.1/4 X 3/16  POLYMAX "8,813 "
D-1000PM,RASPADOR  1 X 1.3/8 X 3/16  POLYMAX "8,813 "
D-1250PM,RASPADOR  1.1/4 X 1.5/8 X 3/16  POLYMAX "10,089 "
D-1375PM,RASPADOR 1.3/8 X 1.3/4 X 3/16  POLYMAX "10,585 "
D-1500PM,RASPADOR1.1/2 X 1.7/8 X 3/16 POLYMAX "10,862 "
D-1625PM,RASPADOR 1.5/8 X 2 X 3/16  POLYMAX "11,849 "
D-1750PM,RASPADOR  1.3/4 X 2.1/8 X 3/16  POLYMAX "12,591 "
D-2000PM,RASPADOR  2 X 2.1/2 X 1/4POLYMAX "15,121 "
D-2500PM,RASPADOR  2.1/2 X 3 X 1/4  POLYMAX "18,913 "
D-2750PM,RASPADOR 2.3/4 X 3.1/4 X 1/4  POLYMAX "20,909 "
D-3000PM,RASPADOR  3 X 3.1/2 X 1/4 POLYMAX "22,700 "
D-3500PM,RASPADOR  3.1/2 X 4  X 1/4 POLYMAX "26,465 "
